Kecamatan,Kamar Tidur,Kamar Mandi,Luas Tanah (m²),Luas Bangunan (m²),Sertifikat,Daya Listrik (watt),Ruang Makan,Ruang Tamu,Kondisi Perabotan,Jumlah Lantai,Hadap,Terjangkau Internet,Lebar Jalan (m),Sumber Air,Hook,Kondisi Properti,Aksesibilitas,NJOP (Rp/m²),Tingkat Keamanan,Sewa per Bulan (Rp),Jenis Zona
Jambangan,4,4,467,560,AJB,6600,2,0,Semi-Furnished,1,Barat,Ya,3,Sumur,Ya,Bagus,Dekat Sekolah,220884,5,231800000,Campuran
Jambangan,3,1,547,181,AJB,2200,1,1,Semi-Furnished,3,Utara,Tidak,10,PDAM,Ya,Baru,Dekat Sekolah,212717,5,72000000,Perumahan
Jambangan,4,3,44,47,HGB,1300,0,2,Unfurnished,3,Barat,Ya,4,PDAM,Tidak,Butuh Renovasi,Dekat Sekolah,184254,3,12150000,Campuran
Jambangan,6,1,285,181,HGB,2200,2,2,Semi-Furnished,3,Utara,Ya,6,Sumur,Tidak,Bagus,Dekat Pusat Kota,209267,5,83850000,Campuran
Jambangan,6,1,596,659,AJB,4400,2,0,Furnished,1,Selatan,Tidak,3,Sumur,Ya,Baru,Dekat Pusat Kota,209788,5,547100000,Komersial
Jambangan,2,3,74,47,HGB,1300,0,1,Unfurnished,3,Barat,Tidak,7,Air Tanah,Tidak,Bagus,Dekat Pusat Kota,207434,3,11100000,Perumahan
Jambangan,2,4,233,42,AJB,1300,0,1,Furnished,3,Timur,Tidak,6,PDAM,Tidak,Baru,Dekat Jalan Raya,186537,3,19200000,Campuran
Jambangan,5,4,145,172,SHM,2200,1,1,Semi-Furnished,1,Utara,Tidak,7,Air Tanah,Tidak,Butuh Renovasi,Dekat Sekolah,209151,5,54650000,Campuran
Jambangan,4,2,490,122,SHM,1300,1,0,Semi-Furnished,1,Timur,Ya,3,Sumur,Tidak,Bagus,Dekat Pusat Kota,210763,4,41600000,Perumahan
Jambangan,6,2,400,351,HGB,2200,0,2,Furnished,2,Selatan,Tidak,6,PDAM,Ya,Baru,Dekat Sekolah,199031,5,208350000,Campuran
Jambangan,4,2,227,269,AJB,4400,0,0,Semi-Furnished,1,Selatan,Tidak,6,Sumur,Tidak,Baru,Dekat Sekolah,215711,5,86350000,Perumahan
Jambangan,5,2,181,83,AJB,900,1,0,Unfurnished,3,Barat,Tidak,9,Air Tanah,Ya,Baru,Dekat Jalan Raya,193386,5,34700000,Perumahan
Jambangan,6,2,56,70,HGB,1300,0,0,Semi-Furnished,1,Barat,Tidak,9,PDAM,Ya,Butuh Renovasi,Dekat Jalan Raya,187592,4,14650000,Campuran
Jambangan,6,4,193,261,HGB,2200,1,2,Furnished,1,Utara,Tidak,11,Sumur,Ya,Baru,Dekat Jalan Raya,207179,5,138100000,Komersial
Jambangan,3,4,189,133,AJB,2200,1,1,Unfurnished,1,Utara,Ya,4,PDAM,Tidak,Butuh Renovasi,Dekat Sekolah,189165,4,20400000,Campuran
Karangpilang,1,1,99,182,HGB,2200,0,1,Furnished,1,Selatan,Ya,9,Air Tanah,Tidak,Butuh Renovasi,Dekat Jalan Raya,175243,4,25900000,Perumahan
Karangpilang,5,4,242,151,SHM,2200,0,2,Unfurnished,3,Selatan,Ya,2,PDAM,Tidak,Baru,Dekat Sekolah,198684,4,82100000,Komersial
Karangpilang,4,3,265,340,HGB,3500,2,0,Semi-Furnished,2,Selatan,Ya,5,Sumur,Ya,Bagus,Dekat Pusat Kota,195671,5,144950000,Komersial
Karangpilang,2,4,220,231,SHM,2200,1,2,Semi-Furnished,1,Utara,Ya,11,Sumur,Tidak,Baru,Dekat Pusat Kota,209104,5,92550000,Komersial
Karangpilang,6,2,42,87,AJB,1300,2,1,Unfurnished,2,Barat,Ya,7,Sumur,Tidak,Butuh Renovasi,Dekat Sekolah,194703,3,16050000,Perumahan
Karangpilang,2,2,82,120,AJB,2200,2,0,Semi-Furnished,1,Barat,Ya,6,PDAM,Ya,Bagus,Dekat Sekolah,170343,4,23250000,Campuran
Karangpilang,4,4,563,223,AJB,3500,1,2,Semi-Furnished,3,Selatan,Ya,6,PDAM,Tidak,Butuh Renovasi,Dekat Pusat Kota,175706,5,80900000,Campuran
Karangpilang,4,4,451,217,AJB,4400,1,2,Unfurnished,1,Selatan,Tidak,3,Air Tanah,Tidak,Bagus,Dekat Jalan Raya,209696,4,70300000,Perumahan
Karangpilang,3,3,499,269,HGB,4400,0,0,Semi-Furnished,1,Utara,Tidak,9,Sumur,Ya,Baru,Dekat Jalan Raya,176029,5,113350000,Komersial
Karangpilang,4,4,391,98,AJB,900,1,1,Semi-Furnished,1,Barat,Ya,11,PDAM,Ya,Baru,Dekat Pusat Kota,197105,5,33850000,Perumahan
Karangpilang,1,2,332,102,HGB,1300,1,0,Furnished,3,Barat,Ya,9,Air Tanah,Ya,Baru,Dekat Jalan Raya,177109,5,31650000,Perumahan
Karangpilang,2,3,289,188,SHM,1300,1,1,Semi-Furnished,1,Selatan,Tidak,7,PDAM,Tidak,Baru,Dekat Pusat Kota,203622,5,50350000,Perumahan
Karangpilang,3,4,240,283,SHM,3500,0,0,Unfurnished,2,Timur,Ya,7,Sumur,Ya,Butuh Renovasi,Dekat Sekolah,184376,5,73800000,Perumahan
Karangpilang,3,3,404,224,AJB,4400,1,2,Unfurnished,3,Utara,Tidak,5,PDAM,Ya,Bagus,Dekat Jalan Raya,177932,5,70550000,Campuran
Karangpilang,4,1,219,128,SHM,1300,2,2,Semi-Furnished,2,Timur,Tidak,12,PDAM,Ya,Butuh Renovasi,Dekat Pusat Kota,184382,5,32000000,Komersial
Karangpilang,4,1,53,141,SHM,1300,0,2,Semi-Furnished,1,Timur,Ya,7,PDAM,Tidak,Bagus,Dekat Jalan Raya,205044,4,41550000,Komersial
Karangpilang,5,1,150,73,SHM,1300,1,1,Unfurnished,2,Timur,Ya,6,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,180606,3,18300000,Komersial
Karangpilang,5,4,578,339,AJB,2200,0,0,Semi-Furnished,3,Selatan,Tidak,3,Sumur,Tidak,Baru,Dekat Sekolah,186421,5,226250000,Perumahan
Karangpilang,3,3,417,146,AJB,2200,2,2,Semi-Furnished,1,Barat,Tidak,6,PDAM,Ya,Bagus,Dekat Jalan Raya,201575,5,35350000,Perumahan
Karangpilang,2,4,485,433,HGB,4400,1,0,Furnished,2,Utara,Tidak,2,Sumur,Tidak,Butuh Renovasi,Dekat Jalan Raya,191329,5,131500000,Perumahan
Karangpilang,5,1,153,120,SHM,2200,0,1,Furnished,3,Barat,Tidak,6,PDAM,Tidak,Bagus,Dekat Sekolah,199339,4,58200000,Komersial
Karangpilang,5,1,231,140,AJB,2200,0,2,Unfurnished,3,Utara,Ya,7,PDAM,Ya,Bagus,Dekat Pusat Kota,179838,5,49450000,Perumahan
Karangpilang,4,3,376,420,SHM,4400,0,1,Unfurnished,1,Selatan,Tidak,6,Sumur,Ya,Baru,Dekat Sekolah,214700,4,163050000,Campuran
Karangpilang,4,2,518,240,SHM,2200,2,2,Furnished,3,Barat,Tidak,6,Sumur,Tidak,Bagus,Dekat Jalan Raya,197101,4,123100000,Perumahan
Karangpilang,2,1,575,363,HGB,3500,2,0,Unfurnished,1,Utara,Ya,9,PDAM,Tidak,Baru,Dekat Sekolah,182205,5,82550000,Perumahan
Karangpilang,6,1,371,221,AJB,2200,1,1,Semi-Furnished,2,Barat,Ya,5,PDAM,Ya,Baru,Dekat Sekolah,189371,4,87850000,Perumahan
Karangpilang,5,4,574,158,AJB,2200,0,1,Furnished,1,Timur,Tidak,10,PDAM,Tidak,Baru,Dekat Pusat Kota,195336,5,81350000,Campuran
Karangpilang,2,2,157,252,SHM,2200,2,1,Furnished,3,Selatan,Tidak,10,Sumur,Tidak,Bagus,Dekat Sekolah,185540,5,103000000,Komersial
Karangpilang,5,4,440,89,HGB,900,0,1,Unfurnished,2,Utara,Tidak,8,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,199879,5,30150000,Komersial
Karangpilang,1,3,483,507,SHM,4400,2,2,Unfurnished,1,Barat,Ya,4,Air Tanah,Ya,Butuh Renovasi,Dekat Sekolah,196679,5,85850000,Campuran
Karangpilang,6,1,406,34,SHM,1300,2,2,Furnished,2,Selatan,Ya,9,Sumur,Ya,Bagus,Dekat Jalan Raya,181194,3,11050000,Perumahan
Karangpilang,1,1,105,186,SHM,2200,1,0,Furnished,1,Selatan,Ya,9,PDAM,Ya,Bagus,Dekat Jalan Raya,171410,4,36050000,Perumahan
Kenjeran,3,1,161,111,AJB,2200,2,1,Semi-Furnished,2,Barat,Tidak,12,Air Tanah,Ya,Baru,Dekat Pusat Kota,177976,4,32350000,Komersial
Kenjeran,3,1,378,54,AJB,1300,2,1,Unfurnished,3,Timur,Ya,10,Sumur,Tidak,Bagus,Dekat Jalan Raya,159240,3,9750000,Perumahan
Kenjeran,6,1,253,202,AJB,4400,2,0,Semi-Furnished,1,Barat,Ya,4,Air Tanah,Tidak,Bagus,Dekat Jalan Raya,176252,4,48650000,Campuran
Kenjeran,5,3,360,332,SHM,4400,0,1,Furnished,2,Barat,Tidak,5,PDAM,Tidak,Butuh Renovasi,Dekat Jalan Raya,162021,4,114150000,Campuran
Kenjeran,6,4,79,85,HGB,900,1,1,Furnished,1,Selatan,Ya,3,Sumur,Ya,Butuh Renovasi,Dekat Pusat Kota,167190,3,26750000,Perumahan
Kenjeran,5,3,116,34,HGB,1300,1,2,Unfurnished,2,Timur,Tidak,4,Air Tanah,Ya,Butuh Renovasi,Dekat Jalan Raya,168390,3,7000000,Campuran
Kenjeran,4,2,517,429,HGB,6600,1,0,Semi-Furnished,3,Selatan,Tidak,10,Sumur,Tidak,Bagus,Dekat Sekolah,190828,5,192200000,Campuran
Kenjeran,4,2,140,102,HGB,2200,0,2,Unfurnished,1,Selatan,Ya,5,Sumur,Tidak,Bagus,Dekat Sekolah,177916,3,16650000,Campuran
Kenjeran,1,2,466,175,AJB,1300,0,2,Furnished,3,Selatan,Ya,6,PDAM,Tidak,Bagus,Dekat Pusat Kota,167756,5,53750000,Perumahan
Kenjeran,6,1,424,144,SHM,2200,0,0,Furnished,1,Barat,Tidak,6,PDAM,Tidak,Butuh Renovasi,Dekat Sekolah,152945,5,35500000,Perumahan
Kenjeran,4,2,407,323,HGB,4400,1,1,Semi-Furnished,2,Barat,Ya,4,PDAM,Ya,Butuh Renovasi,Dekat Jalan Raya,174776,4,99650000,Komersial
Kenjeran,6,3,472,85,SHM,1300,1,0,Furnished,1,Selatan,Ya,2,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,158727,5,30950000,Campuran
Kenjeran,6,3,399,465,SHM,5500,1,0,Semi-Furnished,2,Barat,Tidak,5,Air Tanah,Tidak,Bagus,Dekat Pusat Kota,165680,4,264250000,Campuran
Kenjeran,2,3,119,160,SHM,2200,0,0,Semi-Furnished,2,Barat,Tidak,9,Sumur,Tidak,Bagus,Dekat Pusat Kota,162056,5,51150000,Komersial
Kenjeran,3,1,139,237,SHM,4400,2,0,Furnished,2,Selatan,Tidak,11,Air Tanah,Ya,Butuh Renovasi,Dekat Sekolah,161077,4,53400000,Campuran
Kenjeran,1,2,428,184,AJB,1300,0,2,Furnished,1,Utara,Tidak,2,PDAM,Ya,Bagus,Dekat Sekolah,158822,5,36450000,Komersial
Kenjeran,1,2,440,214,AJB,2200,0,0,Semi-Furnished,1,Utara,Ya,10,Air Tanah,Ya,Bagus,Dekat Sekolah,178008,5,40100000,Campuran
Kenjeran,1,2,326,252,AJB,3500,1,2,Furnished,3,Barat,Ya,4,Air Tanah,Tidak,Butuh Renovasi,Dekat Sekolah,180196,5,54000000,Campuran
Kenjeran,3,2,441,409,HGB,4400,2,0,Semi-Furnished,2,Selatan,Tidak,6,Air Tanah,Tidak,Butuh Renovasi,Dekat Jalan Raya,192818,5,91550000,Campuran
Kenjeran,6,2,110,131,SHM,2200,0,1,Furnished,2,Selatan,Tidak,3,Air Tanah,Ya,Butuh Renovasi,Dekat Jalan Raya,165844,5,46450000,Komersial
Kenjeran,1,4,574,179,HGB,1300,2,0,Unfurnished,1,Barat,Ya,8,Sumur,Tidak,Butuh Renovasi,Dekat Jalan Raya,173818,4,28850000,Campuran
Kenjeran,4,1,477,229,SHM,2200,1,0,Furnished,2,Utara,Tidak,8,Air Tanah,Tidak,Baru,Dekat Sekolah,161097,5,99150000,Campuran
Kenjeran,5,4,291,317,HGB,3500,0,0,Furnished,2,Timur,Tidak,9,Air Tanah,Tidak,Bagus,Dekat Sekolah,165957,5,165150000,Campuran
Kenjeran,6,1,48,72,AJB,1300,0,0,Semi-Furnished,2,Timur,Tidak,7,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,152984,3,17300000,Perumahan
Kenjeran,6,1,522,487,SHM,5500,2,2,Semi-Furnished,1,Utara,Ya,6,Air Tanah,Tidak,Butuh Renovasi,Dekat Jalan Raya,180186,5,139200000,Perumahan
Kenjeran,6,2,349,229,HGB,4400,0,0,Furnished,3,Selatan,Tidak,8,PDAM,Tidak,Baru,Dekat Pusat Kota,183671,5,126850000,Perumahan
Kenjeran,5,3,61,81,SHM,900,0,2,Unfurnished,2,Selatan,Ya,5,Sumur,Tidak,Bagus,Dekat Jalan Raya,169218,3,22400000,Perumahan
Kenjeran,3,2,570,307,AJB,3500,2,1,Furnished,2,Barat,Tidak,10,Air Tanah,Ya,Butuh Renovasi,Dekat Sekolah,191140,5,83250000,Komersial
Kenjeran,5,3,382,337,AJB,2200,1,2,Furnished,2,Selatan,Tidak,6,Air Tanah,Tidak,Baru,Dekat Pusat Kota,179291,4,177000000,Komersial
Kenjeran,1,4,117,56,SHM,1300,0,1,Unfurnished,2,Barat,Ya,11,Sumur,Ya,Baru,Dekat Pusat Kota,175172,2,13350000,Komersial
Kenjeran,4,2,208,266,HGB,3500,2,2,Unfurnished,2,Barat,Tidak,6,Sumur,Tidak,Baru,Dekat Pusat Kota,167135,4,86800000,Perumahan
Kenjeran,4,1,576,422,AJB,4400,0,0,Furnished,2,Barat,Tidak,3,Sumur,Ya,Baru,Dekat Jalan Raya,183424,4,198350000,Komersial
Krembangan,3,3,340,371,HGB,4400,0,1,Unfurnished,3,Timur,Ya,11,Air Tanah,Ya,Bagus,Dekat Sekolah,216897,5,149300000,Campuran
Krembangan,2,1,476,498,HGB,4400,0,0,Semi-Furnished,1,Utara,Tidak,7,Air Tanah,Ya,Baru,Dekat Sekolah,228713,5,171150000,Campuran
Krembangan,5,3,109,192,AJB,2200,1,2,Semi-Furnished,3,Selatan,Tidak,11,PDAM,Ya,Butuh Renovasi,Dekat Jalan Raya,226927,4,77300000,Komersial
Krembangan,5,3,238,112,SHM,2200,0,2,Furnished,2,Barat,Tidak,10,PDAM,Ya,Bagus,Dekat Jalan Raya,197200,4,54050000,Komersial
Krembangan,3,1,209,274,SHM,2200,0,0,Furnished,1,Timur,Tidak,9,Sumur,Ya,Bagus,Dekat Jalan Raya,197033,4,88200000,Komersial
Krembangan,3,1,223,90,AJB,900,0,1,Semi-Furnished,1,Barat,Tidak,4,PDAM,Ya,Baru,Dekat Pusat Kota,223223,3,24300000,Campuran
Krembangan,4,1,126,46,HGB,1300,1,2,Semi-Furnished,3,Utara,Ya,9,Air Tanah,Tidak,Baru,Dekat Jalan Raya,210392,4,18100000,Campuran
Krembangan,6,4,582,674,HGB,5500,0,1,Unfurnished,3,Selatan,Ya,8,Sumur,Ya,Butuh Renovasi,Dekat Sekolah,216633,5,450750000,Perumahan
Krembangan,4,2,512,356,HGB,4400,1,2,Unfurnished,1,Timur,Ya,11,Air Tanah,Ya,Baru,Dekat Pusat Kota,224906,5,183700000,Komersial
Krembangan,2,1,90,101,AJB,1300,1,1,Unfurnished,3,Selatan,Tidak,8,Air Tanah,Ya,Butuh Renovasi,Dekat Pusat Kota,207388,2,18750000,Campuran
Krembangan,6,3,368,356,HGB,3500,1,0,Furnished,1,Barat,Ya,6,Air Tanah,Tidak,Butuh Renovasi,Dekat Sekolah,230421,5,129250000,Perumahan
Krembangan,4,3,462,419,HGB,6600,0,0,Furnished,1,Timur,Ya,12,PDAM,Ya,Bagus,Dekat Jalan Raya,211106,5,174850000,Perumahan
Krembangan,5,4,417,238,AJB,3500,0,1,Semi-Furnished,3,Barat,Tidak,5,Sumur,Ya,Butuh Renovasi,Dekat Pusat Kota,230057,4,128000000,Komersial
Krembangan,3,4,578,200,SHM,4400,0,1,Furnished,1,Selatan,Tidak,3,PDAM,Tidak,Baru,Dekat Jalan Raya,232293,5,103000000,Campuran
Krembangan,5,4,46,104,SHM,2200,0,2,Semi-Furnished,3,Utara,Ya,7,PDAM,Ya,Butuh Renovasi,Dekat Jalan Raya,211100,5,40050000,Perumahan
Krembangan,3,2,399,36,AJB,900,1,0,Furnished,1,Barat,Tidak,11,Air Tanah,Tidak,Bagus,Dekat Sekolah,186517,3,10150000,Campuran
Krembangan,4,3,257,136,SHM,2200,0,2,Semi-Furnished,3,Timur,Tidak,8,PDAM,Tidak,Baru,Dekat Jalan Raya,196322,5,74250000,Perumahan
Krembangan,6,2,302,135,SHM,2200,1,2,Furnished,1,Barat,Ya,5,Sumur,Tidak,Butuh Renovasi,Dekat Sekolah,211312,5,45250000,Campuran
Krembangan,5,1,542,340,AJB,2200,2,2,Semi-Furnished,2,Barat,Ya,3,PDAM,Tidak,Bagus,Dekat Jalan Raya,200485,5,162700000,Perumahan
Krembangan,6,4,212,111,SHM,1300,2,0,Unfurnished,3,Utara,Tidak,4,Air Tanah,Ya,Bagus,Dekat Jalan Raya,217093,5,63850000,Perumahan
Krembangan,6,2,87,85,SHM,900,2,0,Furnished,3,Timur,Ya,12,Air Tanah,Ya,Bagus,Dekat Pusat Kota,220626,5,59300000,Komersial
Krembangan,2,1,236,151,AJB,2200,2,0,Unfurnished,2,Barat,Tidak,11,PDAM,Tidak,Bagus,Dekat Jalan Raya,206474,5,36800000,Campuran
Krembangan,2,4,309,110,AJB,1300,2,2,Furnished,2,Timur,Ya,8,Sumur,Ya,Bagus,Dekat Pusat Kota,203938,5,44750000,Perumahan
Krembangan,6,3,475,564,AJB,4400,1,0,Furnished,1,Barat,Tidak,10,Air Tanah,Tidak,Butuh Renovasi,Dekat Jalan Raya,240811,5,241550000,Perumahan
Krembangan,3,3,402,499,AJB,4400,1,1,Unfurnished,3,Selatan,Tidak,8,Sumur,Tidak,Butuh Renovasi,Dekat Sekolah,225165,5,180350000,Komersial
Krembangan,1,4,191,154,SHM,2200,1,1,Unfurnished,1,Timur,Ya,12,Air Tanah,Tidak,Baru,Dekat Pusat Kota,213277,5,40900000,Perumahan
Krembangan,1,4,58,135,SHM,1300,2,1,Furnished,1,Selatan,Tidak,10,Air Tanah,Ya,Baru,Dekat Pusat Kota,190336,4,39900000,Perumahan
Krembangan,1,3,266,259,HGB,2200,0,1,Semi-Furnished,1,Timur,Ya,10,Air Tanah,Ya,Baru,Dekat Sekolah,226719,5,69850000,Perumahan
Krembangan,6,3,159,62,HGB,1300,0,1,Semi-Furnished,2,Barat,Ya,12,PDAM,Tidak,Bagus,Dekat Sekolah,204497,5,28250000,Campuran
Krembangan,5,3,120,123,AJB,1300,2,2,Semi-Furnished,1,Barat,Tidak,11,Air Tanah,Tidak,Butuh Renovasi,Dekat Jalan Raya,191159,5,32300000,Perumahan
Krembangan,1,2,165,138,HGB,1300,2,1,Furnished,3,Barat,Tidak,6,PDAM,Ya,Baru,Dekat Sekolah,209679,5,46550000,Perumahan
Krembangan,6,1,170,223,AJB,4400,1,0,Furnished,2,Selatan,Ya,5,Sumur,Ya,Bagus,Dekat Sekolah,223915,5,96300000,Campuran
Lakarsantri,2,2,208,198,SHM,2200,2,1,Furnished,1,Selatan,Ya,5,PDAM,Tidak,Butuh Renovasi,Dekat Sekolah,219397,5,46850000,Perumahan
Lakarsantri,6,3,565,44,SHM,900,0,1,Semi-Furnished,1,Barat,Tidak,8,Air Tanah,Tidak,Butuh Renovasi,Dekat Jalan Raya,201856,3,16450000,Campuran
Lakarsantri,6,1,167,220,HGB,4400,0,1,Semi-Furnished,3,Timur,Tidak,12,Air Tanah,Tidak,Bagus,Dekat Pusat Kota,222927,4,120850000,Komersial
Lakarsantri,2,3,408,472,AJB,5500,2,0,Furnished,1,Selatan,Ya,8,Air Tanah,Ya,Baru,Dekat Pusat Kota,228074,5,219400000,Perumahan
Lakarsantri,4,4,97,44,SHM,1300,2,1,Unfurnished,3,Timur,Ya,12,Air Tanah,Ya,Baru,Dekat Pusat Kota,214438,3,23600000,Perumahan
Lakarsantri,4,1,261,204,SHM,2200,0,0,Unfurnished,1,Utara,Tidak,5,Sumur,Ya,Butuh Renovasi,Dekat Pusat Kota,218390,5,55450000,Komersial
Lakarsantri,6,2,474,410,HGB,6600,0,2,Semi-Furnished,3,Utara,Tidak,10,PDAM,Ya,Butuh Renovasi,Dekat Jalan Raya,220791,5,196400000,Campuran
Lakarsantri,2,2,590,611,AJB,6600,0,0,Furnished,3,Selatan,Tidak,6,Air Tanah,Ya,Bagus,Dekat Jalan Raya,232817,4,424750000,Komersial
Lakarsantri,4,3,368,256,HGB,3500,2,0,Furnished,3,Timur,Ya,8,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,215118,5,130550000,Komersial
Lakarsantri,4,1,361,287,AJB,3500,1,1,Furnished,2,Timur,Tidak,12,PDAM,Ya,Baru,Dekat Sekolah,207253,4,129550000,Perumahan
Lakarsantri,4,2,299,108,HGB,1300,0,0,Unfurnished,1,Selatan,Tidak,9,Sumur,Ya,Butuh Renovasi,Dekat Sekolah,222787,4,18300000,Campuran
Lakarsantri,5,3,431,73,AJB,1300,0,1,Furnished,3,Selatan,Tidak,12,PDAM,Ya,Butuh Renovasi,Dekat Pusat Kota,202240,4,30400000,Perumahan
Lakarsantri,2,2,123,195,SHM,2200,2,1,Semi-Furnished,1,Utara,Tidak,9,PDAM,Tidak,Bagus,Dekat Pusat Kota,240329,5,53900000,Campuran
Lakarsantri,3,1,528,91,AJB,1300,0,1,Unfurnished,1,Timur,Tidak,8,Air Tanah,Tidak,Butuh Renovasi,Dekat Pusat Kota,227836,3,16950000,Komersial
Lakarsantri,2,2,337,53,SHM,900,0,0,Semi-Furnished,1,Barat,Ya,9,Sumur,Tidak,Bagus,Dekat Pusat Kota,220653,2,17350000,Komersial
Lakarsantri,1,3,285,114,HGB,2200,2,1,Unfurnished,2,Timur,Tidak,9,PDAM,Tidak,Bagus,Dekat Jalan Raya,215086,3,28850000,Campuran
Lakarsantri,5,1,49,51,AJB,900,1,1,Furnished,3,Selatan,Tidak,6,PDAM,Ya,Baru,Dekat Pusat Kota,228959,4,22950000,Perumahan
Lakarsantri,1,4,473,406,AJB,6600,2,1,Unfurnished,2,Utara,Tidak,3,Sumur,Ya,Bagus,Dekat Pusat Kota,213133,4,142400000,Komersial
Lakarsantri,1,1,196,62,HGB,900,1,1,Semi-Furnished,2,Timur,Tidak,2,Sumur,Tidak,Bagus,Dekat Jalan Raya,219808,3,11700000,Perumahan
Lakarsantri,5,4,513,291,AJB,3500,0,0,Semi-Furnished,2,Barat,Tidak,4,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,228185,4,143900000,Campuran
Lakarsantri,6,3,55,96,HGB,1300,0,0,Semi-Furnished,3,Timur,Tidak,7,Air Tanah,Ya,Bagus,Dekat Jalan Raya,223646,5,57100000,Komersial
Lakarsantri,6,2,145,91,SHM,900,2,2,Semi-Furnished,3,Utara,Ya,11,Air Tanah,Ya,Butuh Renovasi,Dekat Jalan Raya,224035,5,36950000,Perumahan
Lakarsantri,5,1,320,183,AJB,2200,2,2,Furnished,1,Utara,Ya,7,Air Tanah,Ya,Bagus,Dekat Jalan Raya,226102,5,72150000,Campuran
Lakarsantri,4,4,233,206,AJB,2200,2,0,Unfurnished,2,Utara,Tidak,2,PDAM,Ya,Bagus,Dekat Jalan Raya,204221,5,71200000,Perumahan
Lakarsantri,4,2,484,73,AJB,900,2,0,Semi-Furnished,3,Utara,Ya,11,PDAM,Ya,Bagus,Dekat Sekolah,207018,4,26600000,Campuran
Lakarsantri,5,4,129,52,AJB,1300,2,0,Unfurnished,1,Barat,Tidak,12,Air Tanah,Ya,Baru,Dekat Pusat Kota,210819,3,20250000,Campuran
Lakarsantri,2,2,181,252,AJB,2200,0,2,Unfurnished,2,Barat,Tidak,11,Air Tanah,Ya,Butuh Renovasi,Dekat Pusat Kota,213846,4,61900000,Campuran
Lakarsantri,5,1,99,198,AJB,2200,1,0,Furnished,1,Selatan,Ya,4,Air Tanah,Tidak,Butuh Renovasi,Dekat Jalan Raya,230488,5,53850000,Campuran
Lakarsantri,6,1,43,88,SHM,900,1,1,Semi-Furnished,1,Utara,Ya,9,PDAM,Tidak,Baru,Dekat Sekolah,222850,4,29500000,Campuran
Lakarsantri,4,4,351,199,HGB,1300,2,1,Furnished,1,Barat,Ya,10,Air Tanah,Ya,Bagus,Dekat Jalan Raya,244589,5,86800000,Campuran
Lakarsantri,6,1,354,211,AJB,2200,0,0,Unfurnished,2,Barat,Ya,12,PDAM,Ya,Bagus,Dekat Jalan Raya,226075,4,68750000,Campuran
Lakarsantri,6,3,575,150,HGB,2200,1,2,Unfurnished,2,Barat,Tidak,6,Air Tanah,Ya,Butuh Renovasi,Dekat Pusat Kota,206323,5,63600000,Campuran
Mulyorejo,1,4,75,113,SHM,2200,0,2,Semi-Furnished,2,Selatan,Tidak,9,Sumur,Ya,Bagus,Dekat Sekolah,253101,5,32950000,Perumahan
Mulyorejo,4,2,341,240,HGB,3500,1,0,Unfurnished,3,Barat,Ya,10,Sumur,Ya,Baru,Dekat Jalan Raya,261129,4,134000000,Campuran
Mulyorejo,5,2,373,238,AJB,2200,0,0,Semi-Furnished,1,Selatan,Ya,6,PDAM,Ya,Baru,Dekat Sekolah,229291,5,101900000,Campuran
Mulyorejo,3,3,520,392,SHM,3500,1,2,Semi-Furnished,1,Timur,Ya,9,Sumur,Tidak,Bagus,Dekat Pusat Kota,243869,5,234800000,Komersial
Mulyorejo,2,2,498,290,HGB,4400,1,1,Unfurnished,2,Timur,Tidak,11,PDAM,Ya,Bagus,Dekat Pusat Kota,229465,5,107900000,Perumahan
Mulyorejo,3,3,63,157,AJB,2200,0,1,Furnished,2,Utara,Ya,2,PDAM,Tidak,Bagus,Dekat Jalan Raya,241162,5,67950000,Campuran
Mulyorejo,6,2,443,513,AJB,5500,0,2,Furnished,2,Selatan,Tidak,7,PDAM,Ya,Butuh Renovasi,Dekat Pusat Kota,254947,5,279950000,Campuran
Mulyorejo,2,1,140,181,SHM,1300,0,2,Furnished,3,Barat,Tidak,12,PDAM,Tidak,Bagus,Dekat Pusat Kota,235035,5,75050000,Perumahan
Mulyorejo,3,3,145,66,AJB,900,0,2,Semi-Furnished,1,Barat,Tidak,7,PDAM,Tidak,Butuh Renovasi,Dekat Sekolah,229721,4,13350000,Campuran
Mulyorejo,6,4,458,298,HGB,3500,2,2,Furnished,2,Timur,Tidak,9,Air Tanah,Tidak,Baru,Dekat Jalan Raya,233612,5,331500000,Komersial
Mulyorejo,3,3,184,47,HGB,1300,2,2,Semi-Furnished,3,Barat,Ya,9,Sumur,Tidak,Baru,Dekat Sekolah,249636,4,24900000,Campuran
Mulyorejo,4,1,213,219,AJB,2200,0,1,Unfurnished,2,Utara,Ya,9,Sumur,Ya,Bagus,Dekat Pusat Kota,247058,5,76350000,Campuran
Mulyorejo,5,4,405,223,SHM,3500,2,2,Semi-Furnished,2,Timur,Ya,5,Air Tanah,Ya,Bagus,Dekat Jalan Raya,263450,4,157100000,Campuran
